scenario_id,domain,student_profile,model_name,runner_type,selected_action,engagement_score,frustration_score,efficiency_score,total_reward
scenario_276,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.85,0.2,-0.35
scenario_276,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.85,0.42,-0.29
scenario_277,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_277,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,hint,0.55,0.78,0.35,-0.055
scenario_278,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.9,0.1,-0.55
scenario_278,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.58,0.62,0.08
scenario_279,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.8,0.2,-0.25
scenario_279,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,hint,0.55,0.75,0.35,-0.025
scenario_280,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.9,0.1,-0.55
scenario_280,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.6,0.4,-0.1
scenario_281,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.85,0.2,-0.3
scenario_281,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,hint,0.45,0.8,0.3,-0.2
scenario_282,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_282,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.55,0.6,0.05
scenario_283,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.85,0.2,-0.35
scenario_283,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.58,0.62,0.08
scenario_284,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_284,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.58,0.42,-0.02
scenario_285,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.85,0.1,-0.5
scenario_285,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.6,0.5,-0.05
scenario_286,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.85,0.2,-0.4
scenario_286,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,hint,0.45,0.8,0.3,-0.2
scenario_287,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.88,0.15,-0.355
scenario_287,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.2,0.7,0.4,-0.3
scenario_288,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_288,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,hint,0.62,0.58,0.51,0.295
scenario_289,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.85,0.25,-0.275
scenario_289,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.58,0.42,-0.02
scenario_290,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.9,0.1,-0.55
scenario_290,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.55,0.72,0.16
scenario_291,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.8,0.2,-0.25
scenario_291,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.58,0.42,-0.02
scenario_292,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.85,0.2,-0.35
scenario_292,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.6,0.5,-0.05
scenario_293,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.9,0.1,-0.55
scenario_293,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.5,0.6,0.1
scenario_294,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_294,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.6,0.5,-0.05
scenario_295,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.85,0.2,-0.45
scenario_295,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.7,0.55,-0.175
scenario_296,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.85,0.2,-0.45
scenario_296,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.65,0.55,-0.125
scenario_297,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.8,0.2,-0.4
scenario_297,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.6,0.55,-0.075
scenario_298,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_298,Python Programming,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.65,0.55,-0.125
scenario_299,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_299,Logical Reasoning,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.55,0.6,0.05
scenario_300,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.85,0.2,-0.35
scenario_300,High School Math,Frustrated/Overloaded Learner,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.2,0.7,0.3,-0.35
scenario_301,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.7,0.3,0.1
scenario_301,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.3,0.45,0.775
scenario_302,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.65,0.25,0.025
scenario_302,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.2,0.65,0.975
scenario_303,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_303,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.4,0.5,0.55
scenario_304,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_304,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.4,0.3,0.35
scenario_305,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_305,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.7,0.2,0.4,0.7
scenario_306,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.3,0.25
scenario_306,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.3,0.4,0.65
scenario_307,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.65,0.35,0.075
scenario_307,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.7,0.6,0.3,0.25
scenario_308,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.75,0.25,-0.175
scenario_308,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.45,0.625
scenario_309,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.65,0.35,0.075
scenario_309,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.72,0.35,0.45,0.595
scenario_310,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.7,0.35,0.125
scenario_310,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.35,0.62,0.81
scenario_311,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.65,0.25,-0.075
scenario_311,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.55,0.675
scenario_312,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_312,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.55,0.8,0.6
scenario_313,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_313,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.72,0.35,0.58,0.66
scenario_314,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.4,0.3,0.35
scenario_314,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,socratic_prompt,0.6,0.4,0.3,0.35
scenario_315,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.65,0.25,-0.175
scenario_315,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.35,0.25,0.45,0.325
scenario_316,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.75,0.2,-0.35
scenario_316,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.8,0.3,0.6,0.8
scenario_317,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_317,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.65,0.4,0.3
scenario_318,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_318,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.4,0.75,0.825
scenario_319,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.65,0.35,0.175
scenario_319,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.5,0.3,0.25
scenario_320,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_320,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.4,0.6,0.15
scenario_321,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_321,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.4,0.35,0.025
scenario_322,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.75,0.3,0.05
scenario_322,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.35,0.45,0.525
scenario_323,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_323,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.2,0.6,0.95
scenario_324,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.8,0.2,-0.1
scenario_324,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.4,0.82,0.76
scenario_325,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.65,0.2,0.05
scenario_325,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.35,0.4,0.55
scenario_326,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.4,0.3
scenario_326,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.25,0.45,0.725
scenario_327,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.65,0.35,0.175
scenario_327,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.85,0.25,0.6,0.9
scenario_328,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.65,0.3,0.1
scenario_328,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.35,0.45,0.525
scenario_329,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.7,0.5,0.4,0.4
scenario_329,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.72,0.28,0.55,0.715
scenario_330,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_330,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.25,0.6,0.9
scenario_331,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.75,0.2,-0.3
scenario_331,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.85,0.25,0.6,0.9
scenario_332,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_332,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.4,0.45,0.575
scenario_333,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_333,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.35,0.5,0.6
scenario_334,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.55,0.35,0.275
scenario_334,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.4,0.6,0.2
scenario_335,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.65,0.35,0.175
scenario_335,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.35,0.4,0.55
scenario_336,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.3,0.25
scenario_336,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.4,0.2,0.6,0.5
scenario_337,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.65,0.35,0.075
scenario_337,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.5,0.3,0.35
scenario_338,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_338,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.35,0.5,0.6
scenario_339,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.4,0.3
scenario_339,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.4,0.5,0.55
scenario_340,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.75,0.2,-0.35
scenario_340,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.3,0.4,0.5,0.15
scenario_341,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_341,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.4,0.5,0.45
scenario_342,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_342,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.5,0.4,0.3
scenario_343,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.7,0.5,0.4,0.4
scenario_343,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.65,0.725
scenario_344,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.65,0.25,-0.075
scenario_344,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.3,0.5,0.65
scenario_345,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.8,0.2,-0.4
scenario_345,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,socratic_prompt,0.45,0.65,0.25,-0.075
scenario_346,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_346,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.4,0.5,0.5
scenario_347,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.72,0.15,-0.295
scenario_347,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.4,0.3,0.35
scenario_348,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.6,0.3,0.15
scenario_348,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.4,0.5,0.55
scenario_349,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.65,0.25,-0.075
scenario_349,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.4,0.35,0.025
scenario_350,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.65,0.25,-0.175
scenario_350,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.4,0.5,0.45
scenario_351,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.8,0.2,-0.3
scenario_351,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.7,0.4,0.15
scenario_352,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.3,0.25
scenario_352,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.25,0.78,0.99
scenario_353,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.45,0.35,0.275
scenario_353,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.72,0.35,0.55,0.645
scenario_354,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.6,0.35,0.225
scenario_354,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.2,0.65,0.875
scenario_355,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.65,0.25,-0.075
scenario_355,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.2,0.75,1.0
scenario_356,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_356,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.72,0.35,0.58,0.66
scenario_357,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.75,0.25,-0.175
scenario_357,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.55,0.675
scenario_358,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.55,0.72,0.25,-0.045
scenario_358,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.45,0.625
scenario_359,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.65,0.35,0.175
scenario_359,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.55,0.675
scenario_360,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.65,0.25,-0.175
scenario_360,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.65,0.75,0.55,0.175
scenario_361,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.65,0.35,0.175
scenario_361,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.2,0.4,0.85
scenario_362,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_362,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.75,0.25,0.7,0.85
scenario_363,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.7,0.35,0.125
scenario_363,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.25,0.4,0.35,0.025
scenario_364,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.75,0.2,-0.05
scenario_364,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.35,0.4,0.55
scenario_365,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.45,0.72,0.25,-0.145
scenario_365,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.25,0.55,0.775
scenario_366,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_366,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.5,0.3,0.25
scenario_367,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.35,0.65,0.2,-0.2
scenario_367,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.75,0.35,0.45,0.625
scenario_368,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.7,0.3,0.1
scenario_368,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.7,0.3,0.5,0.65
scenario_369,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_369,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.55,0.45,0.325
scenario_370,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.7,0.2,-0.2
scenario_370,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.7,0.5,0.4,0.4
scenario_371,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.4,0.75,0.2,-0.25
scenario_371,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.85,0.25,0.72,0.96
scenario_372,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.3,0.75,0.2,-0.35
scenario_372,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.6,0.65,0.35,0.125
scenario_373,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.4,0.3
scenario_373,Logical Reasoning,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,hint,0.65,0.45,0.55,0.475
scenario_374,High School Math,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.65,0.35,0.45,0.525
scenario_374,High School Math,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,direct_answer,0.35,0.25,0.55,0.375
scenario_375,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,baseline_socratic_prompt,socratic_prompt,0.6,0.4,0.5,0.45
scenario_375,Python Programming,Deep Misconception,claude-haiku-4-5-20251001,pmcts_full,socratic_prompt,0.75,0.4,0.55,0.625
